run_number,weight_group,nominal_weight_kg,replicate_number,sample_index,port_used,capture_timestamp,time_ms,elapsed_ms,elapsed_s,raw_g,filtered_g,raw_kg,filtered_kg
5,4kg,4,2,128,COM16,2026-03-12 20:43:49,263748,12302,12.302,-3942.811,-3943.064,-3.942811,-3.943064
5,4kg,4,2,129,COM16,2026-03-12 20:43:49,263848,12402,12.402,-3943.643,-3943.151,-3.943643,-3.943151
5,4kg,4,2,130,COM16,2026-03-12 20:43:49,263898,12452,12.452,-3943.25,-3943.166,-3.94325,-3.943166
5,4kg,4,2,131,COM16,2026-03-12 20:43:49,263998,12552,12.552,-3944.222,-3943.324,-3.944222,-3.943324
5,4kg,4,2,132,COM16,2026-03-12 20:43:49,264098,12652,12.652,-3943.286,-3943.319,-3.943286,-3.943319
5,4kg,4,2,133,COM16,2026-03-12 20:43:49,264198,12752,12.752,-3943.854,-3943.399,-3.943854,-3.943399
5,4kg,4,2,134,COM16,2026-03-12 20:43:49,264298,12852,12.852,-3943.291,-3943.383,-3.943291,-3.943383
5,4kg,4,2,135,COM16,2026-03-12 20:43:49,264398,12952,12.952,-3942.173,-3943.201,-3.942173,-3.943201
5,4kg,4,2,136,COM16,2026-03-12 20:43:49,264498,13052,13.052,-3943.797,-3943.291,-3.943797,-3.943291
5,4kg,4,2,137,COM16,2026-03-12 20:43:49,264598,13152,13.152,-3944.731,-3943.507,-3.944731,-3.943507
5,4kg,4,2,138,COM16,2026-03-12 20:43:49,264698,13252,13.252,-3944.006,-3943.582,-3.944006,-3.943582
5,4kg,4,2,139,COM16,2026-03-12 20:43:49,264798,13352,13.352,-3942.909,-3943.481,-3.942909,-3.943481
5,4kg,4,2,140,COM16,2026-03-12 20:43:49,264898,13452,13.452,-3942.45,-3943.327,-3.94245,-3.943327
5,4kg,4,2,141,COM16,2026-03-12 20:43:49,264998,13552,13.552,-3942.247,-3943.165,-3.942247,-3.943165
5,4kg,4,2,142,COM16,2026-03-12 20:43:49,265098,13652,13.652,-3944.322,-3943.339,-3.944322,-3.943339
5,4kg,4,2,143,COM16,2026-03-12 20:43:49,265198,13752,13.752,-3943.124,-3943.306,-3.943124,-3.943306
5,4kg,4,2,144,COM16,2026-03-12 20:43:49,265298,13852,13.852,-3942.802,-3943.231,-3.942802,-3.943231
5,4kg,4,2,145,COM16,2026-03-12 20:43:49,265398,13952,13.952,-3942.824,-3943.17,-3.942824,-3.94317
5,4kg,4,2,146,COM16,2026-03-12 20:43:49,265448,14002,14.002,-3943.146,-3943.167,-3.943146,-3.943167
5,4kg,4,2,147,COM16,2026-03-12 20:43:49,265548,14102,14.102,-3943.45,-3943.209,-3.94345,-3.943209
5,4kg,4,2,148,COM16,2026-03-12 20:43:49,265648,14202,14.202,-3943.626,-3943.272,-3.943626,-3.943272
5,4kg,4,2,149,COM16,2026-03-12 20:43:49,265748,14302,14.302,-3943.011,-3943.233,-3.943011,-3.943233
5,4kg,4,2,150,COM16,2026-03-12 20:43:49,265848,14402,14.402,-3943.676,-3943.299,-3.943676,-3.943299
5,4kg,4,2,151,COM16,2026-03-12 20:43:49,265948,14502,14.502,-3945.291,-3943.598,-3.945291,-3.943598
5,4kg,4,2,152,COM16,2026-03-12 20:43:49,266048,14602,14.602,-3944.651,-3943.756,-3.944651,-3.943756
5,4kg,4,2,153,COM16,2026-03-12 20:43:49,266148,14702,14.702,-3943.019,-3943.646,-3.943019,-3.943646
5,4kg,4,2,154,COM16,2026-03-12 20:43:49,266248,14802,14.802,-3943.599,-3943.639,-3.943599,-3.943639
5,4kg,4,2,155,COM16,2026-03-12 20:43:49,266348,14902,14.902,-3942.129,-3943.412,-3.942129,-3.943412
5,4kg,4,2,156,COM16,2026-03-12 20:43:49,266448,15002,15.002,-3941.857,-3943.179,-3.941857,-3.943179
5,4kg,4,2,157,COM16,2026-03-12 20:43:49,266548,15102,15.102,-3943.5,-3943.227,-3.9435,-3.943227
5,4kg,4,2,158,COM16,2026-03-12 20:43:49,266648,15202,15.202,-3943.563,-3943.278,-3.943563,-3.943278
5,4kg,4,2,159,COM16,2026-03-12 20:43:49,266748,15302,15.302,-3942.819,-3943.209,-3.942819,-3.943209
5,4kg,4,2,160,COM16,2026-03-12 20:43:49,266848,15402,15.402,-3944.758,-3943.442,-3.944758,-3.943442
5,4kg,4,2,161,COM16,2026-03-12 20:43:49,266948,15502,15.502,-3943.917,-3943.513,-3.943917,-3.943513
5,4kg,4,2,162,COM16,2026-03-12 20:43:49,266998,15552,15.552,-3942.003,-3943.287,-3.942003,-3.943287
5,4kg,4,2,163,COM16,2026-03-12 20:43:49,267098,15652,15.652,-3941.824,-3943.068,-3.941824,-3.943068
5,4kg,4,2,164,COM16,2026-03-12 20:43:49,267198,15752,15.752,-3941.986,-3942.906,-3.941986,-3.942906
5,4kg,4,2,165,COM16,2026-03-12 20:43:49,267298,15852,15.852,-3942.322,-3942.818,-3.942322,-3.942818
5,4kg,4,2,166,COM16,2026-03-12 20:43:49,267398,15952,15.952,-3942.539,-3942.776,-3.942539,-3.942776
5,4kg,4,2,167,COM16,2026-03-12 20:43:49,267498,16052,16.052,-3942.115,-3942.677,-3.942115,-3.942677
5,4kg,4,2,168,COM16,2026-03-12 20:43:49,267598,16152,16.152,-3942.5,-3942.651,-3.9425,-3.942651
5,4kg,4,2,169,COM16,2026-03-12 20:43:49,267698,16252,16.252,-3943.289,-3942.747,-3.943289,-3.942747
5,4kg,4,2,170,COM16,2026-03-12 20:43:49,267798,16352,16.352,-3942.915,-3942.772,-3.942915,-3.942772
5,4kg,4,2,171,COM16,2026-03-12 20:43:49,267898,16452,16.452,-3943.92,-3942.944,-3.94392,-3.942944
5,4kg,4,2,172,COM16,2026-03-12 20:43:49,267998,16552,16.552,-3943.305,-3942.999,-3.943305,-3.942999
5,4kg,4,2,173,COM16,2026-03-12 20:43:49,268098,16652,16.652,-3943.618,-3943.092,-3.943618,-3.943092
5,4kg,4,2,174,COM16,2026-03-12 20:43:49,268198,16752,16.752,-3943.242,-3943.114,-3.943242,-3.943114
5,4kg,4,2,175,COM16,2026-03-12 20:43:49,268298,16852,16.852,-3941.714,-3942.904,-3.941714,-3.942904
5,4kg,4,2,176,COM16,2026-03-12 20:43:49,268398,16952,16.952,-3942.615,-3942.861,-3.942615,-3.942861
5,4kg,4,2,177,COM16,2026-03-12 20:43:49,268498,17052,17.052,-3941.876,-3942.714,-3.941876,-3.942714
5,4kg,4,2,178,COM16,2026-03-12 20:43:49,268548,17102,17.102,-3941.923,-3942.595,-3.941923,-3.942595
5,4kg,4,2,179,COM16,2026-03-12 20:43:49,268648,17202,17.202,-3941.964,-3942.501,-3.941964,-3.942501
5,4kg,4,2,180,COM16,2026-03-12 20:43:49,268748,17302,17.302,-3942.346,-3942.478,-3.942346,-3.942478
5,4kg,4,2,181,COM16,2026-03-12 20:43:49,268848,17402,17.402,-3943.217,-3942.589,-3.943217,-3.942589
5,4kg,4,2,182,COM16,2026-03-12 20:43:49,268948,17502,17.502,-3942.072,-3942.511,-3.942072,-3.942511
5,4kg,4,2,183,COM16,2026-03-12 20:43:49,269048,17602,17.602,-3942.871,-3942.565,-3.942871,-3.942565
5,4kg,4,2,184,COM16,2026-03-12 20:43:49,269148,17702,17.702,-3943.986,-3942.779,-3.943986,-3.942779
5,4kg,4,2,185,COM16,2026-03-12 20:43:49,269248,17802,17.802,-3944.412,-3943.024,-3.944412,-3.943024
5,4kg,4,2,186,COM16,2026-03-12 20:43:49,269348,17902,17.902,-3941.489,-3942.794,-3.941489,-3.942794
6,4kg,4,3,1,COM16,2026-03-12 20:44:05,272371,2,0.002,-3942.8,-3942.8,-3.9428,-3.9428
6,4kg,4,3,2,COM16,2026-03-12 20:44:05,272421,52,0.052,-3943.635,-3942.925,-3.943635,-3.942925
6,4kg,4,3,3,COM16,2026-03-12 20:44:05,272521,152,0.152,-3942.017,-3942.789,-3.942017,-3.942789
6,4kg,4,3,4,COM16,2026-03-12 20:44:05,272621,252,0.252,-3941.728,-3942.63,-3.941728,-3.94263
6,4kg,4,3,5,COM16,2026-03-12 20:44:05,272721,352,0.352,-3944.088,-3942.849,-3.944088,-3.942849
6,4kg,4,3,6,COM16,2026-03-12 20:44:05,272821,452,0.452,-3945.426,-3943.235,-3.945426,-3.943235
6,4kg,4,3,7,COM16,2026-03-12 20:44:05,272921,552,0.552,-3942.893,-3943.184,-3.942893,-3.943184
6,4kg,4,3,8,COM16,2026-03-12 20:44:05,273021,652,0.652,-3941.725,-3942.965,-3.941725,-3.942965
6,4kg,4,3,9,COM16,2026-03-12 20:44:05,273121,752,0.752,-3943.72,-3943.078,-3.94372,-3.943078
6,4kg,4,3,10,COM16,2026-03-12 20:44:05,273221,852,0.852,-3943.731,-3943.176,-3.943731,-3.943176
6,4kg,4,3,11,COM16,2026-03-12 20:44:05,273321,952,0.952,-3944.003,-3943.3,-3.944003,-3.9433
6,4kg,4,3,12,COM16,2026-03-12 20:44:05,273421,1052,1.052,-3943.396,-3943.315,-3.943396,-3.943315
6,4kg,4,3,13,COM16,2026-03-12 20:44:05,273521,1152,1.152,-3943.525,-3943.346,-3.943525,-3.943346
6,4kg,4,3,14,COM16,2026-03-12 20:44:05,273621,1252,1.252,-3945.341,-3943.646,-3.945341,-3.943646
6,4kg,4,3,15,COM16,2026-03-12 20:44:05,273721,1352,1.352,-3945.247,-3943.886,-3.945247,-3.943886
6,4kg,4,3,16,COM16,2026-03-12 20:44:05,273821,1452,1.452,-3943.316,-3943.801,-3.943316,-3.943801
6,4kg,4,3,17,COM16,2026-03-12 20:44:05,273871,1502,1.502,-3943.313,-3943.728,-3.943313,-3.943728
6,4kg,4,3,18,COM16,2026-03-12 20:44:05,273971,1602,1.602,-3943.008,-3943.62,-3.943008,-3.94362
6,4kg,4,3,19,COM16,2026-03-12 20:44:05,274071,1702,1.702,-3943.472,-3943.598,-3.943472,-3.943598
6,4kg,4,3,20,COM16,2026-03-12 20:44:05,274171,1802,1.802,-3943.607,-3943.599,-3.943607,-3.943599
6,4kg,4,3,21,COM16,2026-03-12 20:44:05,274271,1902,1.902,-3943.352,-3943.562,-3.943352,-3.943562
6,4kg,4,3,22,COM16,2026-03-12 20:44:05,274371,2002,2.002,-3942.14,-3943.349,-3.94214,-3.943349
6,4kg,4,3,23,COM16,2026-03-12 20:44:05,274471,2102,2.102,-3943.882,-3943.429,-3.943882,-3.943429
6,4kg,4,3,24,COM16,2026-03-12 20:44:05,274571,2202,2.202,-3942.767,-3943.33,-3.942767,-3.94333
6,4kg,4,3,25,COM16,2026-03-12 20:44:05,274671,2302,2.302,-3941.893,-3943.115,-3.941893,-3.943115
6,4kg,4,3,26,COM16,2026-03-12 20:44:05,274771,2402,2.402,-3943.912,-3943.234,-3.943912,-3.943234
6,4kg,4,3,27,COM16,2026-03-12 20:44:05,274871,2502,2.502,-3943.506,-3943.275,-3.943506,-3.943275
6,4kg,4,3,28,COM16,2026-03-12 20:44:05,274971,2602,2.602,-3942.47,-3943.154,-3.94247,-3.943154
6,4kg,4,3,29,COM16,2026-03-12 20:44:05,275071,2702,2.702,-3943.305,-3943.177,-3.943305,-3.943177
6,4kg,4,3,30,COM16,2026-03-12 20:44:05,275171,2802,2.802,-3944.678,-3943.402,-3.944678,-3.943402
6,4kg,4,3,31,COM16,2026-03-12 20:44:05,275271,2902,2.902,-3944.129,-3943.511,-3.944129,-3.943511
6,4kg,4,3,32,COM16,2026-03-12 20:44:05,275371,3002,3.002,-3943.275,-3943.476,-3.943275,-3.943476
6,4kg,4,3,33,COM16,2026-03-12 20:44:05,275421,3052,3.052,-3942.868,-3943.385,-3.942868,-3.943385
6,4kg,4,3,34,COM16,2026-03-12 20:44:05,275521,3152,3.152,-3943.228,-3943.362,-3.943228,-3.943362
6,4kg,4,3,35,COM16,2026-03-12 20:44:05,275621,3252,3.252,-3944.376,-3943.514,-3.944376,-3.943514
6,4kg,4,3,36,COM16,2026-03-12 20:44:05,275721,3352,3.352,-3942.846,-3943.414,-3.942846,-3.943414
6,4kg,4,3,37,COM16,2026-03-12 20:44:05,275821,3452,3.452,-3944.099,-3943.517,-3.944099,-3.943517
6,4kg,4,3,38,COM16,2026-03-12 20:44:05,275921,3552,3.552,-3944.008,-3943.591,-3.944008,-3.943591
6,4kg,4,3,39,COM16,2026-03-12 20:44:05,276021,3652,3.652,-3943.412,-3943.564,-3.943412,-3.943564
6,4kg,4,3,40,COM16,2026-03-12 20:44:05,276121,3752,3.752,-3942.783,-3943.447,-3.942783,-3.943447
6,4kg,4,3,41,COM16,2026-03-12 20:44:05,276221,3852,3.852,-3941.456,-3943.148,-3.941456,-3.943148
6,4kg,4,3,42,COM16,2026-03-12 20:44:05,276321,3952,3.952,-3942.094,-3942.99,-3.942094,-3.94299
6,4kg,4,3,43,COM16,2026-03-12 20:44:05,276421,4052,4.052,-3943.316,-3943.039,-3.943316,-3.943039
6,4kg,4,3,44,COM16,2026-03-12 20:44:05,276521,4152,4.152,-3943.615,-3943.125,-3.943615,-3.943125
6,4kg,4,3,45,COM16,2026-03-12 20:44:05,276621,4252,4.252,-3942.838,-3943.083,-3.942838,-3.943083
6,4kg,4,3,46,COM16,2026-03-12 20:44:05,276721,4352,4.352,-3942.838,-3943.046,-3.942838,-3.943046
6,4kg,4,3,47,COM16,2026-03-12 20:44:05,276821,4452,4.452,-3943.602,-3943.129,-3.943602,-3.943129
6,4kg,4,3,48,COM16,2026-03-12 20:44:05,276921,4552,4.552,-3943.654,-3943.208,-3.943654,-3.943208
6,4kg,4,3,49,COM16,2026-03-12 20:44:05,276971,4602,4.602,-3944.094,-3943.341,-3.944094,-3.943341
6,4kg,4,3,50,COM16,2026-03-12 20:44:05,277071,4702,4.702,-3944.838,-3943.566,-3.944838,-3.943566
6,4kg,4,3,51,COM16,2026-03-12 20:44:05,277171,4802,4.802,-3943.008,-3943.482,-3.943008,-3.943482
6,4kg,4,3,52,COM16,2026-03-12 20:44:05,277271,4902,4.902,-3942.849,-3943.387,-3.942849,-3.943387
6,4kg,4,3,53,COM16,2026-03-12 20:44:05,277371,5002,5.002,-3943.269,-3943.37,-3.943269,-3.94337
6,4kg,4,3,54,COM16,2026-03-12 20:44:05,277471,5102,5.102,-3943.052,-3943.322,-3.943052,-3.943322
6,4kg,4,3,55,COM16,2026-03-12 20:44:05,277571,5202,5.202,-3942.217,-3943.156,-3.942217,-3.943156
6,4kg,4,3,56,COM16,2026-03-12 20:44:05,277671,5302,5.302,-3942.159,-3943.007,-3.942159,-3.943007
6,4kg,4,3,57,COM16,2026-03-12 20:44:05,277771,5402,5.402,-3942.236,-3942.891,-3.942236,-3.942891
6,4kg,4,3,58,COM16,2026-03-12 20:44:05,277871,5502,5.502,-3942.156,-3942.781,-3.942156,-3.942781
6,4kg,4,3,59,COM16,2026-03-12 20:44:05,277971,5602,5.602,-3941.722,-3942.623,-3.941722,-3.942623
6,4kg,4,3,60,COM16,2026-03-12 20:44:05,278071,5702,5.702,-3941.214,-3942.411,-3.941214,-3.942411
6,4kg,4,3,61,COM16,2026-03-12 20:44:05,278171,5802,5.802,-3941.481,-3942.272,-3.941481,-3.942272
6,4kg,4,3,62,COM16,2026-03-12 20:44:05,278271,5902,5.902,-3942.437,-3942.297,-3.942437,-3.942297
6,4kg,4,3,63,COM16,2026-03-12 20:44:05,278371,6002,6.002,-3943.539,-3942.483,-3.943539,-3.942483
6,4kg,4,3,64,COM16,2026-03-12 20:44:05,278471,6102,6.102,-3942.077,-3942.422,-3.942077,-3.942422
6,4kg,4,3,65,COM16,2026-03-12 20:44:05,278521,6152,6.152,-3944.094,-3942.673,-3.944094,-3.942673
6,4kg,4,3,66,COM16,2026-03-12 20:44:05,278621,6252,6.252,-3945.613,-3943.114,-3.945613,-3.943114
6,4kg,4,3,67,COM16,2026-03-12 20:44:05,278721,6352,6.352,-3943.736,-3943.207,-3.943736,-3.943207
6,4kg,4,3,68,COM16,2026-03-12 20:44:05,278821,6452,6.452,-3942.706,-3943.132,-3.942706,-3.943132
6,4kg,4,3,69,COM16,2026-03-12 20:44:05,278921,6552,6.552,-3941.681,-3942.915,-3.941681,-3.942915
6,4kg,4,3,70,COM16,2026-03-12 20:44:05,279021,6652,6.652,-3943.063,-3942.937,-3.943063,-3.942937
6,4kg,4,3,71,COM16,2026-03-12 20:44:05,279121,6752,6.752,-3944.481,-3943.169,-3.944481,-3.943169
6,4kg,4,3,72,COM16,2026-03-12 20:44:05,279221,6852,6.852,-3944.398,-3943.353,-3.944398,-3.943353
6,4kg,4,3,73,COM16,2026-03-12 20:44:05,279321,6952,6.952,-3943.588,-3943.388,-3.943588,-3.943388
6,4kg,4,3,74,COM16,2026-03-12 20:44:05,279421,7052,7.052,-3943.761,-3943.445,-3.943761,-3.943445
6,4kg,4,3,75,COM16,2026-03-12 20:44:05,279521,7152,7.152,-3944.184,-3943.556,-3.944184,-3.943556
6,4kg,4,3,76,COM16,2026-03-12 20:44:05,279621,7252,7.252,-3944.5,-3943.698,-3.9445,-3.943698
6,4kg,4,3,77,COM16,2026-03-12 20:44:05,279721,7352,7.352,-3944.102,-3943.758,-3.944102,-3.943758
6,4kg,4,3,78,COM16,2026-03-12 20:44:05,279821,7452,7.452,-3943.423,-3943.708,-3.943423,-3.943708
6,4kg,4,3,79,COM16,2026-03-12 20:44:05,279921,7552,7.552,-3944.747,-3943.864,-3.944747,-3.943864
6,4kg,4,3,80,COM16,2026-03-12 20:44:05,279971,7602,7.602,-3944.42,-3943.948,-3.94442,-3.943948
6,4kg,4,3,81,COM16,2026-03-12 20:44:05,280071,7702,7.702,-3944.319,-3944.003,-3.944319,-3.944003
6,4kg,4,3,82,COM16,2026-03-12 20:44:05,280171,7802,7.802,-3943.78,-3943.97,-3.94378,-3.94397
6,4kg,4,3,83,COM16,2026-03-12 20:44:05,280271,7902,7.902,-3944.17,-3944,-3.94417,-3.944
6,4kg,4,3,84,COM16,2026-03-12 20:44:05,280371,8002,8.002,-3944.247,-3944.037,-3.944247,-3.944037
6,4kg,4,3,85,COM16,2026-03-12 20:44:05,280471,8102,8.102,-3943.775,-3943.998,-3.943775,-3.943998
6,4kg,4,3,86,COM16,2026-03-12 20:44:05,280571,8202,8.202,-3943.159,-3943.872,-3.943159,-3.943872
6,4kg,4,3,87,COM16,2026-03-12 20:44:05,280671,8302,8.302,-3942.475,-3943.663,-3.942475,-3.943663
6,4kg,4,3,88,COM16,2026-03-12 20:44:05,280771,8402,8.402,-3941.97,-3943.409,-3.94197,-3.943409
6,4kg,4,3,89,COM16,2026-03-12 20:44:05,280871,8502,8.502,-3941.868,-3943.178,-3.941868,-3.943178
6,4kg,4,3,90,COM16,2026-03-12 20:44:05,280971,8602,8.602,-3942.45,-3943.069,-3.94245,-3.943069
6,4kg,4,3,91,COM16,2026-03-12 20:44:05,281071,8702,8.702,-3942.808,-3943.03,-3.942808,-3.94303
6,4kg,4,3,92,COM16,2026-03-12 20:44:05,281171,8802,8.802,-3942.124,-3942.894,-3.942124,-3.942894
6,4kg,4,3,93,COM16,2026-03-12 20:44:05,281271,8902,8.902,-3942.528,-3942.839,-3.942528,-3.942839
6,4kg,4,3,94,COM16,2026-03-12 20:44:05,281371,9002,9.002,-3942.956,-3942.857,-3.942956,-3.942857
6,4kg,4,3,95,COM16,2026-03-12 20:44:05,281471,9102,9.102,-3941.92,-3942.717,-3.94192,-3.942717
6,4kg,4,3,96,COM16,2026-03-12 20:44:05,281521,9152,9.152,-3942.195,-3942.638,-3.942195,-3.942638
6,4kg,4,3,97,COM16,2026-03-12 20:44:05,281621,9252,9.252,-3943.316,-3942.74,-3.943316,-3.94274
6,4kg,4,3,98,COM16,2026-03-12 20:44:05,281721,9352,9.352,-3943.2,-3942.809,-3.9432,-3.942809
6,4kg,4,3,99,COM16,2026-03-12 20:44:05,281821,9452,9.452,-3943.041,-3942.844,-3.943041,-3.942844
6,4kg,4,3,100,COM16,2026-03-12 20:44:05,281921,9552,9.552,-3942.981,-3942.865,-3.942981,-3.942865
6,4kg,4,3,101,COM16,2026-03-12 20:44:05,282021,9652,9.652,-3944.025,-3943.039,-3.944025,-3.943039
6,4kg,4,3,102,COM16,2026-03-12 20:44:05,282121,9752,9.752,-3944.656,-3943.281,-3.944656,-3.943281
6,4kg,4,3,103,COM16,2026-03-12 20:44:05,282221,9852,9.852,-3944.385,-3943.447,-3.944385,-3.943447
6,4kg,4,3,104,COM16,2026-03-12 20:44:05,282321,9952,9.952,-3944.264,-3943.57,-3.944264,-3.94357
6,4kg,4,3,105,COM16,2026-03-12 20:44:05,282421,10052,10.052,-3943.86,-3943.613,-3.94386,-3.943613
6,4kg,4,3,106,COM16,2026-03-12 20:44:05,282521,10152,10.152,-3944.217,-3943.704,-3.944217,-3.943704
6,4kg,4,3,107,COM16,2026-03-12 20:44:05,282621,10252,10.252,-3943.588,-3943.687,-3.943588,-3.943687
6,4kg,4,3,108,COM16,2026-03-12 20:44:05,282721,10352,10.352,-3942.896,-3943.568,-3.942896,-3.943568
6,4kg,4,3,109,COM16,2026-03-12 20:44:05,282821,10452,10.452,-3943.536,-3943.563,-3.943536,-3.943563
6,4kg,4,3,110,COM16,2026-03-12 20:44:05,282921,10552,10.552,-3943.077,-3943.49,-3.943077,-3.94349
6,4kg,4,3,111,COM16,2026-03-12 20:44:05,283021,10652,10.652,-3943.275,-3943.458,-3.943275,-3.943458
6,4kg,4,3,112,COM16,2026-03-12 20:44:05,283071,10702,10.702,-3943.36,-3943.443,-3.94336,-3.943443
6,4kg,4,3,113,COM16,2026-03-12 20:44:05,283171,10802,10.802,-3944.33,-3943.576,-3.94433,-3.943576
6,4kg,4,3,114,COM16,2026-03-12 20:44:05,283271,10902,10.902,-3944.289,-3943.683,-3.944289,-3.943683
6,4kg,4,3,115,COM16,2026-03-12 20:44:05,283371,11002,11.002,-3943.338,-3943.632,-3.943338,-3.943632
6,4kg,4,3,116,COM16,2026-03-12 20:44:05,283471,11102,11.102,-3943.184,-3943.564,-3.943184,-3.943564
6,4kg,4,3,117,COM16,2026-03-12 20:44:05,283571,11202,11.202,-3943.747,-3943.592,-3.943747,-3.943592
6,4kg,4,3,118,COM16,2026-03-12 20:44:05,283671,11302,11.302,-3942.404,-3943.414,-3.942404,-3.943414
6,4kg,4,3,119,COM16,2026-03-12 20:44:05,283771,11402,11.402,-3942.132,-3943.222,-3.942132,-3.943222
6,4kg,4,3,120,COM16,2026-03-12 20:44:05,283871,11502,11.502,-3943.308,-3943.235,-3.943308,-3.943235
6,4kg,4,3,121,COM16,2026-03-12 20:44:05,283971,11602,11.602,-3944.006,-3943.35,-3.944006,-3.94335
6,4kg,4,3,122,COM16,2026-03-12 20:44:05,284071,11702,11.702,-3943.33,-3943.347,-3.94333,-3.943347
6,4kg,4,3,123,COM16,2026-03-12 20:44:05,284171,11802,11.802,-3943.269,-3943.336,-3.943269,-3.943336
6,4kg,4,3,124,COM16,2026-03-12 20:44:05,284271,11902,11.902,-3942.986,-3943.284,-3.942986,-3.943284
6,4kg,4,3,125,COM16,2026-03-12 20:44:05,284371,12002,12.002,-3944.305,-3943.437,-3.944305,-3.943437
6,4kg,4,3,126,COM16,2026-03-12 20:44:05,284471,12102,12.102,-3946.072,-3943.832,-3.946072,-3.943832
6,4kg,4,3,127,COM16,2026-03-12 20:44:05,284521,12152,12.152,-3944.972,-3944.003,-3.944972,-3.944003
6,4kg,4,3,128,COM16,2026-03-12 20:44:05,284621,12252,12.252,-3943.137,-3943.874,-3.943137,-3.943874
6,4kg,4,3,129,COM16,2026-03-12 20:44:05,284721,12352,12.352,-3943.275,-3943.784,-3.943275,-3.943784
6,4kg,4,3,130,COM16,2026-03-12 20:44:05,284821,12452,12.452,-3944.094,-3943.831,-3.944094,-3.943831
6,4kg,4,3,131,COM16,2026-03-12 20:44:05,284921,12552,12.552,-3944.233,-3943.891,-3.944233,-3.943891
